,date,dayNum,dayOfWeek,yearFreq,seasonal,weekly,forecast,low80,low95,high80,high95
14,2015-01-15,2378,Thursday,0.0383561643835616,1.0399010292625799,1.08712518732527,681586323.0156223,681567537.1918112,681557592.7869864,681605109.3572254,681615054.4553478
15,2015-01-16,2379,Friday,0.0410958904109589,1.04050510821806,1.03716541804802,681659077.5114532,681637206.9037838,681625629.5874857,681680948.8208487,681692527.0767336
16,2015-01-17,2380,Saturday,0.0438356164383562,1.03992921632607,0.807298369141573,681731571.9266613,681706331.2250807,681692969.9830707,681756813.5627958,681770176.0561454
17,2015-01-18,2381,Sunday,0.0465753424657534,1.04002480227488,0.8013706299535219,681803804.5195514,681774900.0810105,681759599.491549,681832710.1835184,681848012.4137863
18,2015-01-19,2382,Monday,0.0493150684931507,1.04087416866295,1.10809413564859,681875773.588892,681842903.6610231,681825504.0136893,681908645.1013349,681926046.8703676
19,2015-01-20,2383,Tuesday,0.0520547945205479,1.04158580732594,1.10619805054302,681947477.4738317,681910332.4011962,681890669.8065438,681984624.5698342,682004289.8737116
20,2015-01-21,2384,Wednesday,0.0547945205479452,1.04219517435377,1.0960777485503,682018914.5537972,681977176.9689139,681955083.4600652,682060654.6930513,682082751.6221243
21,2015-01-22,2385,Thursday,0.0575342465753425,1.04273784777464,1.0872227666252,682090083.2484087,682043428.249327,682018731.8764968,682136741.4389168,682161442.0849568
22,2015-01-23,2386,Friday,0.0602739726027397,1.0432494986519398,1.03725536893787,682160982.0173745,682109077.3333031,682081602.2520112,682212890.6511,682240371.0208497
23,2015-01-24,2387,Saturday,0.06301369863013699,1.0437655663899,0.8071357275536971,682231609.3603932,682174115.506738,682143682.0604366,682289108.059642,682319547.9940426
24,2015-01-25,2388,Sunday,0.0657534246575342,1.04423112233659,0.801102734565869,682301963.81704,682238534.2408905,682204959.0385488,682365399.2904093,682398982.3889344
25,2015-01-26,2389,Monday,0.0684931506849315,1.04459734012833,1.10819806949472,682372043.9666959,682302325.1837012,682265421.1728992,682441769.8736664,682478683.4232416
26,2015-01-27,2390,Tuesday,0.0712328767123288,1.0448811577436299,1.10627231994457,682441848.4284034,682365480.1519463,682325056.6878535,682518225.2517592,682558660.1598796
27,2015-01-28,2391,Wednesday,0.073972602739726,1.04509955414064,1.0961493537961,682511375.8607849,682427991.1240728,682383854.0347577,682594770.7861333,682638921.5176994
28,2015-01-29,2392,Thursday,0.0767123287671233,1.04526953722488,1.08732035468374,682580624.9619126,682489850.2336824,682441801.8820407,682671411.7636548,682719476.2813334
29,2015-01-30,2393,Friday,0.0794520547945206,1.04540833051127,1.03734532762894,682649594.4692162,682551049.763565,682498889.1061491,682748153.4024577,682800333.1101487
30,2015-01-31,2394,Saturday,0.0821917808219178,1.0455573819698398,0.8069731187322521,682718283.1593548,682611582.1402217,682555104.7833005,682825000.8572307,682881500.5464445
31,2015-02-01,2395,Sunday,0.0849315068493151,1.04570996004175,0.8008349287347031,682786689.8480984,682671439.9288002,682610438.181784,682901959.2241112,682962987.0230227
32,2015-02-02,2396,Monday,0.0876712328767123,1.04582458796853,1.10830201308934,682854813.3902235,682730615.8284488,682664878.7549554,682979033.5451539,683044800.8701122
33,2015-02-03,2397,Tuesday,0.0904109589041096,1.04585977357445,1.1063465943325201,682922652.6793858,682789102.6679791,682718416.1347219,683056228.8124851,683126950.3218099
34,2015-02-04,2398,Wednesday,0.0931506849315069,1.0457740325498999,1.09622096371978,682990206.6480001,682846893.4018767,682771040.1254833,683133549.9721465,683209443.522012
35,2015-02-05,2399,Thursday,0.0958904109589041,1.04552366113771,1.08741795150169,683057474.2671095,682903981.1065737,682822740.6984997,683211001.9275862,683292288.5299362
36,2015-02-06,2400,Friday,0.0986301369863014,1.04487135218941,1.03743529412192,683124454.5462729,682960358.9769199,682873507.9866986,683288589.5430299,683375493.3252307
37,2015-02-07,2401,Saturday,0.101369863013699,1.04398221265199,0.806810542670636,683191146.5334247,683016020.3229948,682923332.2797565,683366317.6464489,683459065.8127539
38,2015-02-08,2402,Sunday,0.10410958904109599,1.0432877302880401,0.800567212430086,683257549.314753,683070958.5669988,682972204.0195488,683444191.0324831,683543013.8270189
39,2015-02-09,2403,Monday,0.10684931506849302,1.0425290610856999,1.10840596643336,683323662.0145783,683125167.2404501,683020113.7958694,683522214.4650652,683627345.1363693
40,2015-02-10,2404,Tuesday,0.10958904109588999,1.04153660070536,1.1064208737071999,683389483.7951822,683178639.9814472,683067052.3423903,683600392.6799086,683712067.446852
41,2015-02-11,2405,Wednesday,0.11232876712328801,1.0408734262938701,1.09629257832164,683455013.8567237,683231370.5321757,683113010.5329182,683678730.3868352,683797188.4058918
42,2015-02-12,2406,Thursday,0.115068493150685,1.040484619915,1.08751555707984,683520251.4370682,683283352.736477,683157979.3778139,683757232.2719462,683882715.6056806
